ID,Name,Location,Difficulty,Rating,Length,Gain,Route,Keywords,Link,img1,img2,img3
burnett-falls-trail,Burnett Falls Trail,"Sechelt, British Columbia",easy,3.7,0.5,27,Out & Back,"Hiking, Nature trips, River, Waterfall, Wildlife, Muddy",https://www.alltrails.com/trail/canada/british-columbia/burnett-falls-trail?ref=result-card,burnett-falls-trail-0.jpg,burnett-falls-trail-1.jpg,burnett-falls-trail-2.jpg
courtenay-riverway-heritage-walk-to-air-park,Courtenay Riverway Heritage Walk to Air Park,"Courtenay, British Columbia",easy,4.1,4.7,34,Loop,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/courtenay-riverway-heritage-walk-to-air-park?ref=result-card,courtenay-riverway-heritage-walk-to-air-park-0.jpg,courtenay-riverway-heritage-walk-to-air-park-1.jpg,courtenay-riverway-heritage-walk-to-air-park-2.jpg
quarry-to-beacon-hill,Quarry to Beacon Hill,"Kamloops, British Columbia",easy,4,6.4,155,Loop,"Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running, Dog friendly, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/quarry-to-beacon-hill?ref=result-card,quarry-to-beacon-hill-0.jpg,quarry-to-beacon-hill-1.jpg,quarry-to-beacon-hill-2.jpg
osoyoos-haynes-point,Osoyoos and Haynes Point,"Osoyoos, British Columbia",easy,3.9,6.4,80,Out & Back,"Hiking, Nature trips, Walking, Bird watching, Lake, Partially paved, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/osoyoos-haynes-point?ref=result-card,osoyoos-haynes-point-0.jpg,osoyoos-haynes-point-1.jpg,osoyoos-haynes-point-2.jpg
mosquito-creek-park-to-grouse-mountain-via-powerline-triail,Mosquito Creek Park to Grouse Mountain via Powerline Triail,Mosquito Creek Park,easy,3.8,2.1,35,Point to point,"Dogs on leash, Hiking, Walking, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/mosquito-creek-park-to-grouse-mountain-via-powerline-triail?ref=result-card,mosquito-creek-park-to-grouse-mountain-via-powerline-triail-0.jpg,mosquito-creek-park-to-grouse-mountain-via-powerline-triail-1.jpg,mosquito-creek-park-to-grouse-mountain-via-powerline-triail-2.jpg
deep-cove-park-loop,Deep Cove Park Loop,Deep Cove Park,easy,3.8,1.3,19,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/deep-cove-park-loop?ref=result-card,deep-cove-park-loop-0.jpg,deep-cove-park-loop-1.jpg,deep-cove-park-loop-2.jpg
popkum-community-trail--2,Popkum Community Trail,Cheam Wetlands Regional Park,easy,3.8,1.6,64,Out & Back,"Hiking, Nature trips, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/popkum-community-trail--2?ref=result-card,popkum-community-trail--2-0.jpg,popkum-community-trail--2-1.jpg,popkum-community-trail--2-2.jpg
parkway-trail,Parkway Trail,"Nanaimo, British Columbia",easy,3.8,19.3,326,Point to point,"Hiking, Road biking, Walking, Bird watching, Running, Paved",https://www.alltrails.com/trail/canada/british-columbia/parkway-trail?ref=result-card,parkway-trail-0.jpg,parkway-trail-1.jpg,parkway-trail-2.jpg
pitxel-and-cholqthet-loop,Pitxel and Cholqthet Loop,Chilliwack Community Forest,easy,4.4,4,114,Loop,"Hiking, Mountain biking, Nature trips, Walking, Bird watching, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/pitxel-and-cholqthet-loop?ref=result-card,pitxel-and-cholqthet-loop-0.jpg,pitxel-and-cholqthet-loop-1.jpg,pitxel-and-cholqthet-loop-2.jpg
wild-rose-bay,Wild Rose Bay,"Salmon Arm, British Columbia",easy,4.8,1.1,37,Loop,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Beach, Dog friendly, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/wild-rose-bay?ref=result-card,wild-rose-bay-0.jpg,wild-rose-bay-1.jpg,wild-rose-bay-2.jpg
trans-canada-trail-tamihi-campground,Trans Canada Trail: Tamihi Campground,"Fraser Valley E, British Columbia",easy,3.7,4.5,122,Out & Back,"Kid friendly, Camping, Hiking, Nature trips, Walking, Running, Forest, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/trans-canada-trail-tamihi-campground?ref=result-card,trans-canada-trail-tamihi-campground-0.jpg,trans-canada-trail-tamihi-campground-1.jpg,trans-canada-trail-tamihi-campground-2.jpg
crystal-lake-and-mckay-lake-loop,Crystal Lake and McKay Lake Loop,"Nanaimo, British Columbia",easy,3.4,6.6,152,Loop,"Hiking, Horseback riding, Nature trips, Walking, Running, Forest, Lake, River, Views",https://www.alltrails.com/trail/canada/british-columbia/crystal-lake-and-mckay-lake-loop?ref=result-card,crystal-lake-and-mckay-lake-loop-0.jpg,crystal-lake-and-mckay-lake-loop-1.jpg,crystal-lake-and-mckay-lake-loop-2.jpg
rainsford-lake-via-lake-lead-road,Rainsford Lake via Lake Lead Road,Osborne Bay Park,easy,3.8,5.1,249,Out & Back,"Hiking, Nature trips, Walking, Bird watching, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/rainsford-lake-via-lake-lead-road?ref=result-card,rainsford-lake-via-lake-lead-road-0.jpg,rainsford-lake-via-lake-lead-road-1.jpg,rainsford-lake-via-lake-lead-road-2.jpg
sword-fern-trail,Sword Fern Trail,UBC Endowment Lands,easy,3.8,4.7,82,Out & Back,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Dog friendly, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/sword-fern-trail?ref=result-card,sword-fern-trail-0.jpg,sword-fern-trail-1.jpg,sword-fern-trail-2.jpg
shannon-lake-regional-park,Shannon Lake,Shannon Lake Regional Park,easy,3.6,1.6,31,Loop,"Hiking, Nature trips, Walking, Bird watching, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/shannon-lake-regional-park?ref=result-card,shannon-lake-regional-park-0.jpg,shannon-lake-regional-park-1.jpg,shannon-lake-regional-park-2.jpg
mcmillan-creek-loop-trail,McMillan Creek Loop Trail,"Prince George, British Columbia",easy,3.2,1.6,70,Loop,"Hiking, Nature trips, Bird watching, Forest, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/mcmillan-creek-loop-trail?ref=result-card,mcmillan-creek-loop-trail-0.jpg,mcmillan-creek-loop-trail-1.jpg,mcmillan-creek-loop-trail-2.jpg
miami-bridges-walk,Miami Bridges Walk,"Harrison Hot Springs, British Columbia",easy,4.1,1.1,41,Loop,"Kid friendly, Nature trips, Walking, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/miami-bridges-walk?ref=result-card,miami-bridges-walk-0.jpg,miami-bridges-walk-1.jpg,miami-bridges-walk-2.jpg
wye-lake,Wye Lake,"Capital Regional District, British Columbia",easy,4.6,11.4,496,Out & Back,"Backpacking, Camping, Hiking, Nature trips, Bird watching, Lake, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/wye-lake?ref=result-card,wye-lake-0.jpg,wye-lake-1.jpg,wye-lake-2.jpg
sunshine-coast-trail-malaspina-rd-to-southview-rd,Sunshine Coast Trail: Malaspina Road to Southview Road,"Powell River A, British Columbia",easy,4.4,8.9,248,Point to point,"Kid friendly, Backpacking, Camping, Fishing, Hiking, Nature trips, Walking, Bird watching, Running, Beach, Dog friendly, Forest, Views, Waterfall, Wildflowers, Wildlife, Blowdown, Bugs, Muddy",https://www.alltrails.com/trail/canada/british-columbia/sunshine-coast-trail-malaspina-rd-to-southview-rd?ref=result-card,sunshine-coast-trail-malaspina-rd-to-southview-rd-0.jpg,sunshine-coast-trail-malaspina-rd-to-southview-rd-1.jpg,sunshine-coast-trail-malaspina-rd-to-southview-rd-2.jpg
gallagher-hill-trail,Gallagher Hill Trail,Inland Lake Provincial Park,easy,3.5,5.1,200,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/gallagher-hill-trail?ref=result-card,gallagher-hill-trail-0.jpg,gallagher-hill-trail-1.jpg,gallagher-hill-trail-2.jpg
kinnikinnick-park-pink-trail,Kinnikinnick Park Pink Trail,Kinnikinnick Park,easy,4.2,2.9,35,Loop,"Dogs on leash, Hiking, Nature trips, Walking, Bird watching, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/kinnikinnick-park-pink-trail?ref=result-card,kinnikinnick-park-pink-trail-0.jpg,kinnikinnick-park-pink-trail-1.jpg,kinnikinnick-park-pink-trail-2.jpg
mountain-shadow-trail,Mountain Shadow Trail,"Sparwood, British Columbia",easy,3.9,4.5,122,Loop,"Kid friendly, Hiking, Nature trips, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/mountain-shadow-trail?ref=result-card,mountain-shadow-trail-0.jpg,mountain-shadow-trail-1.jpg,mountain-shadow-trail-2.jpg
royston-seaside-trail,Royston Seaside Trail,"Courtenay, British Columbia",easy,3.7,1.9,21,Out & Back,"Dogs on leash, Wheelchair friendly, Kid friendly, Walking, Bird watching, Running, Beach, Views",https://www.alltrails.com/trail/canada/british-columbia/royston-seaside-trail?ref=result-card,royston-seaside-trail-0.jpg,royston-seaside-trail-1.jpg,royston-seaside-trail-2.jpg
south-dyke-trail-from-gilmour-slough,South Dyke Trail From Gilmour Slough ,"Richmond, British Columbia",easy,3.6,8.5,24,Out & Back,"Kid friendly, Hiking, Walking, River, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/south-dyke-trail-from-gilmour-slough?ref=result-card,south-dyke-trail-from-gilmour-slough-0.jpg,south-dyke-trail-from-gilmour-slough-1.jpg,south-dyke-trail-from-gilmour-slough-2.jpg
brydon-lagoon-trail,Brydon Lagoon Trail,"Langley, British Columbia",easy,3.9,1.1,5,Loop,"Dogs on leash, Kid friendly, Nature trips, Walking, Bird watching, Running, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/brydon-lagoon-trail?ref=result-card,brydon-lagoon-trail-0.jpg,brydon-lagoon-trail-1.jpg,brydon-lagoon-trail-2.jpg
bears-bait,Bear's Bait Trail,Nymph Falls Nature Park,easy,3.8,1.9,47,Loop,"Hiking, Mountain biking, Nature trips, Walking, Bird watching, Dog friendly, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/bears-bait?ref=result-card,bears-bait-0.jpg,bears-bait-1.jpg,bears-bait-2.jpg
rossiters-rise-to-crooked-creek-loop,Rossiter’s Rise to Crooked Creek Loop,Strathcona Provincial Park,easy,3.5,5,140,Loop,"Dogs on leash, Kid friendly, Nature trips, Snowshoeing, Views, Wildlife, Snow, No shade",https://www.alltrails.com/trail/canada/british-columbia/rossiters-rise-to-crooked-creek-loop?ref=result-card,rossiters-rise-to-crooked-creek-loop-0.jpg,rossiters-rise-to-crooked-creek-loop-1.jpg,rossiters-rise-to-crooked-creek-loop-2.jpg
scatchard-mountain-switchbacks,Scatchard Mountain Switchbacks,"Thompson-Nicola L, British Columbia",easy,4.1,6.6,238,Out & Back,"Cross-country skiing, Hiking, Horseback riding, Mountain biking, Snowshoeing, Walking, Running, Dog friendly, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/scatchard-mountain-switchbacks?ref=result-card,scatchard-mountain-switchbacks-0.jpg,scatchard-mountain-switchbacks-1.jpg,scatchard-mountain-switchbacks-2.jpg
tynehead-perimeter-serpentine-nurse-stump-sunny-and-168-street-access-trail,"Tynehead Perimeter, Serpentine, Nurse Stump, Sunny and 168 Street Access Trail ",Tynehead Regional Park,easy,4.5,4.7,50,Loop,"Kid friendly, Hiking, Nature trips, Running, Forest, River, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/tynehead-perimeter-serpentine-nurse-stump-sunny-and-168-street-access-trail?ref=result-card,tynehead-perimeter-serpentine-nurse-stump-sunny-and-168-street-access-trail-0.jpg,tynehead-perimeter-serpentine-nurse-stump-sunny-and-168-street-access-trail-1.jpg,tynehead-perimeter-serpentine-nurse-stump-sunny-and-168-street-access-trail-2.jpg
kinghorn-cabin,Kinghorn Cabin,Mount Work Regional Park,easy,4.4,3.1,63,Out & Back,"Hiking, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/kinghorn-cabin?ref=result-card,kinghorn-cabin-0.jpg,kinghorn-cabin-1.jpg,kinghorn-cabin-2.jpg
mud-lake-via-taylor-way,Mud Lake via Taylor Way,Duck Lake Protected Area,easy,4.5,3.9,106,Loop,"Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Running, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/mud-lake-via-taylor-way?ref=result-card,mud-lake-via-taylor-way-0.jpg,mud-lake-via-taylor-way-1.jpg,mud-lake-via-taylor-way-2.jpg
turtle-pond-trail,Turtle Pond Trail,Mission Creek Regional Park,easy,4.6,1.1,26,Out & Back,"Dogs on leash, Kid friendly, Hiking, Walking, Running, Forest, Lake, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/turtle-pond-trail?ref=result-card,turtle-pond-trail-0.jpg,turtle-pond-trail-1.jpg,turtle-pond-trail-2.jpg
okanagan-lake-viewpoint-trail-granite-trail-and-ridge-trail-loop,"Okanagan Lake Viewpoint Trail, Granite Trail, and Ridge Trail Loop","Vernon, British Columbia",easy,4.1,9.2,271,Loop,"Dogs on leash, Hiking, Bird watching, Forest, Lake, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/okanagan-lake-viewpoint-trail-granite-trail-and-ridge-trail-loop?ref=result-card,okanagan-lake-viewpoint-trail-granite-trail-and-ridge-trail-loop-0.jpg,okanagan-lake-viewpoint-trail-granite-trail-and-ridge-trail-loop-1.jpg,okanagan-lake-viewpoint-trail-granite-trail-and-ridge-trail-loop-2.jpg
columbia-and-western-rail-trail-cascade,Columbia and Western Rail Trail: Cascade,"Christina Lake, British Columbia",easy,3.5,5.1,123,Point to point,"Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running, Dog friendly, Rails trails, River, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/columbia-and-western-rail-trail-cascade?ref=result-card,columbia-and-western-rail-trail-cascade-0.jpg,columbia-and-western-rail-trail-cascade-1.jpg,columbia-and-western-rail-trail-cascade-2.jpg
salmon-arm-nature-park,Salmon Arm Pier Trail ,Salmon Arm Naturalist Park ,easy,3.9,3.7,54,Out & Back,"Hiking, Nature trips, Walking, Bird watching, Running, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/salmon-arm-nature-park?ref=result-card,salmon-arm-nature-park-0.jpg,salmon-arm-nature-park-1.jpg,salmon-arm-nature-park-2.jpg
seylynn-bridgman-lynmouth-harborview-parks,"Seylynn, Bridgman, Lynmouth, Harborview Parks",Seylynn Park,easy,3.6,4.3,16,Loop,"Kid friendly, Hiking, Nature trips, Running, River, Views, Wildflowers, City walk",https://www.alltrails.com/trail/canada/british-columbia/seylynn-bridgman-lynmouth-harborview-parks?ref=result-card,seylynn-bridgman-lynmouth-harborview-parks-0.jpg,seylynn-bridgman-lynmouth-harborview-parks-1.jpg,seylynn-bridgman-lynmouth-harborview-parks-2.jpg
rivers-trail-from-riverside-park,Rivers Trail from Riverside Park,Riverside Park,easy,3.4,3.4,27,Out & Back,"Wheelchair friendly, Kid friendly, Stroller friendly, Hiking, Nature trips, Walking, Bird watching, Running, Paved, River, Views, No dogs",https://www.alltrails.com/trail/canada/british-columbia/rivers-trail-from-riverside-park?ref=result-card,rivers-trail-from-riverside-park-0.jpg,rivers-trail-from-riverside-park-1.jpg,rivers-trail-from-riverside-park-2.jpg
west-lake-blue-gentian-lake-and-first-lake-loop,"West Lake, Blue Gentian Lake and First Lake Loop",Cypress Provincial Park,easy,3.7,5.3,181,Loop,"Dogs on leash, Hiking, Nature trips, Running, Forest, Lake, Wildlife, Historic site",https://www.alltrails.com/trail/canada/british-columbia/west-lake-blue-gentian-lake-and-first-lake-loop?ref=result-card,west-lake-blue-gentian-lake-and-first-lake-loop-0.jpg,west-lake-blue-gentian-lake-and-first-lake-loop-1.jpg,west-lake-blue-gentian-lake-and-first-lake-loop-2.jpg
jackman-wetlands-loop,Jackman Wetlands Loop ,Jackman Wetlands Park ,easy,3.3,3.2,16,Loop,"Dogs on leash, Kid friendly, Nature trips, Walking, Running",https://www.alltrails.com/trail/canada/british-columbia/jackman-wetlands-loop?ref=result-card,jackman-wetlands-loop-0.jpg,jackman-wetlands-loop-1.jpg,jackman-wetlands-loop-2.jpg
grasslands-trail,Grasslands Trail,Peterson Creek Nature Park,easy,3.9,1.4,30,Loop,"Nature trips, Walking, Bird watching, Dog friendly, Forest, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/grasslands-trail?ref=result-card,grasslands-trail-0.jpg,grasslands-trail-1.jpg,grasslands-trail-2.jpg
heron-trail,Heron Trail,"Powell River, British Columbia",easy,3.8,2.9,76,Loop,"Hiking, Walking, Running, Forest",https://www.alltrails.com/trail/canada/british-columbia/heron-trail?ref=result-card,heron-trail-0.jpg,heron-trail-1.jpg,heron-trail-2.jpg
rawlings-trail,Rawlings Trail,Stanley Park,easy,3.9,4,54,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/rawlings-trail?ref=result-card,rawlings-trail-0.jpg,rawlings-trail-1.jpg,rawlings-trail-2.jpg
sumas-mountain-viewpoint-via-lost-lake-ohv-road,Sumas Mountain Viewpoint via Lost Lake OHV Road,Sumas Mountain Regional Park,easy,2.9,10.9,358,Out & Back,"Mountain biking, OHV/Off-road driving, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/sumas-mountain-viewpoint-via-lost-lake-ohv-road?ref=result-card,sumas-mountain-viewpoint-via-lost-lake-ohv-road-0.jpg,sumas-mountain-viewpoint-via-lost-lake-ohv-road-1.jpg,sumas-mountain-viewpoint-via-lost-lake-ohv-road-2.jpg
kamloops-tranquile-to-savona,Kamloops to Savona,Lac Du Bois Grasslands Provincial Park,easy,4.5,68.4,"1,787",Point to point,"Dogs on leash, Fishing, Mountain biking, OHV/Off-road driving, Bird watching, Forest, Lake, River, Waterfall, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/kamloops-tranquile-to-savona?ref=result-card,kamloops-tranquile-to-savona-0.jpg,kamloops-tranquile-to-savona-1.jpg,kamloops-tranquile-to-savona-2.jpg
royston-to-cumberland-railway-trail,Royston to Cumberland Railway Trail,"Comox Valley A, British Columbia",easy,4.2,9.2,126,Loop,"Hiking, Mountain biking, Walking, Running, Forest, River",https://www.alltrails.com/trail/canada/british-columbia/royston-to-cumberland-railway-trail?ref=result-card,royston-to-cumberland-railway-trail-0.jpg,royston-to-cumberland-railway-trail-1.jpg,royston-to-cumberland-railway-trail-2.jpg
royston-to-cumberland-railway-trail,Royston to Cumberland Railway Trail,"Comox Valley A, British Columbia",easy,4.2,9.2,126,Loop,"Hiking, Mountain biking, Walking, Running, Forest, River",https://www.alltrails.com/trail/canada/british-columbia/royston-to-cumberland-railway-trail?ref=result-card,royston-to-cumberland-railway-trail-0.jpg,royston-to-cumberland-railway-trail-1.jpg,royston-to-cumberland-railway-trail-2.jpg
