563,Humility and Extension Ridge Loop,"Nanaimo, British Columbia",easy,4.5,4.5 km,106 m,Loop,", Hiking, Nature trips, Walking, Bird watching, Running, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/humility-and-extension-ridge-loop?ref=result-card
564,Macauley Point Loop,Macauley Point Park ,easy,4.4,1.4 km,14 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Bird watching, Beach, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/macauley-point-loop?ref=result-card
565,Roberts Memorial Park Trail,Roberts Memorial Provincial Park,easy,4,1.6 km,19 m,Out &amp; back,", Dogs on leash, Fishing, Hiking, Nature trips, Walking, Bird watching, Running, Beach, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/roberts-memorial-park-trail?ref=result-card
566,Joyce Lockwood Community Park to Eldar Cedar Nature Reserve,"Nanaimo B, British Columbia",easy,4.3,6.0 km,123 m,Loop,", Kid friendly, Nature trips, Walking, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/joyce-lockwood-community-park-to-eldar-cedar-nature-reserve?ref=result-card
567,Fir Trail,"Fernie, British Columbia",easy,4.2,2.4 km,71 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/fir-trail?ref=result-card
568,Cranberry Marsh Loop,Cranberry Marsh/Starratt Wildlife Management Area,easy,4,5.6 km,80 m,Loop,", Kid friendly, Cross-country skiing, Hiking, Mountain biking, Walking",https://www.alltrails.com/trail/canada/british-columbia/cranberry-marsh-loop?ref=result-card
569,Everett Crowley Loop,Everett Crowley Park,easy,4.4,2.1 km,19 m,Loop,", Dogs on leash, Kid friendly, Nature trips, Walking, Bird watching, Running, City walk",https://www.alltrails.com/trail/canada/british-columbia/everett-crowley-park?ref=result-card
570,Bridlewood Trail and Salmon Ridge,Bridlewood Park,easy,3.9,2.6 km,153 m,Out &amp; back,", Kid friendly, Nature trips, Walking, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/bridlewood-trail-and-salmon-ridge?ref=result-card
571,Living Forest River Walk,"Nanaimo River, British Columbia",easy,3.7,3.5 km,25 m,Out &amp; back,", Kid friendly, Hiking, Nature trips, Walking, Forest, River, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/living-forest-river-walk?ref=result-card
572,Puntledge River Trail West,Nymph Falls Nature Park,easy,4,4.5 km,120 m,Loop,", Hiking, Mountain biking, Nature trips, Bird watching, Running, Lake, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/puntledge-river-trail-west?ref=result-card
573,Chemainus River Estuary,"North Cowichan, British Columbia",easy,3.9,2.7 km,15 m,Out &amp; back,", Kid friendly, Hiking, Nature trips, Walking, Bird watching, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/chemainus-river-estuary?ref=result-card
574,Radar Hill,Pacific Rim National Park Reserve,easy,3.2,0.5 km,12 m,Loop,", Dogs on leash, Wheelchair friendly, Kid friendly, Stroller friendly, Hiking, Nature trips, Walking, Forest, Views, Historic site",https://www.alltrails.com/trail/canada/british-columbia/radar-hill?ref=result-card
575,The Lost Oakley,"Upper Sumas 6, British Columbia",easy,3.8,2.9 km,157 m,Out &amp; back,", Hiking, Nature trips, Running, Dog friendly, Forest, River, Views",https://www.alltrails.com/trail/canada/british-columbia/the-lost-oakley?ref=result-card
576,Middle Arm Trail,"Richmond, British Columbia",easy,2.2,9.5 km,21 m,Out &amp; back,", Hiking, Road biking, Walking, River, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/middle-arm-trail?ref=result-card
577,Pilot Bay Lighthouse Trail,Pilot Bay Provincial Park,easy,4.3,0.6 km,63 m,Out &amp; back,", Kid friendly, Walking, Views, City walk",https://www.alltrails.com/trail/canada/british-columbia/lighthouse-trail?ref=result-card
578,Pinnacles Loop,Pinnacles Provincial Park,easy,4.5,2.3 km,101 m,Loop,", Hiking, Nature trips, Walking, Forest",https://www.alltrails.com/trail/canada/british-columbia/pinnacles?ref=result-card
579,Thomas Hayes Coyote Loop,Thomas Hayes Ecological Reserve,easy,4.3,4.3 km,85 m,Loop,", Hiking, Nature trips, Walking, Bird watching, Forest, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/thomas-hayes-coyote-loop?ref=result-card
580,Whytecliff Park Panorama Ridge Trails,Whytecliff Park,easy,4,1.1 km,54 m,Loop,", Dogs on leash, Kid friendly, Nature trips, Walking, Running, Beach, Forest, Views, Rocky, Scramble",https://www.alltrails.com/trail/canada/british-columbia/whytecliff-park-panorama-ridge-trails?ref=result-card
581,Mamquam River Forest Service Road,"Squamish, British Columbia",easy,4.3,53.9 km,"1,122 m",Out &amp; back,", OHV/Off-road driving, Scenic driving, Beach, Forest, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/mamquam-river-forest-service-road?ref=result-card
582,Westwood Lake and Westwood Ridge Loop,Westwood Lake Park,easy,4.4,10.5 km,251 m,Loop,", Dogs on leash, Hiking, Mountain biking, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/westwood-lake-and-westwood-ridge-loop?ref=result-card
583,Sleeman's Bridge,"Nanaimo H, British Columbia",easy,4,7.4 km,195 m,Loop,", Mountain biking, Nature trips, Forest, River",https://www.alltrails.com/trail/canada/british-columbia/sleemans-bridge?ref=result-card
584,North Side Trail to Skutz Falls,Sandy Pool Regional Park,easy,4.2,6.1 km,106 m,Out &amp; back,", Dogs on leash, Kid friendly, Camping, Hiking, Nature trips, Running, Forest, River, Views, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/north-side-trail?ref=result-card
585,Overlander Falls Long Trail,Mount Robson Provincial Park,easy,3.8,4.5 km,156 m,Out &amp; back,", Hiking, Nature trips, Walking, Running, Forest, River, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/overlander-falls-long-trail?ref=result-card
586,Kettle Valley Rail Trail,"Okanagan-Similkameen H, British Columbia",easy,4.1,6.6 km,116 m,Point to point,", Kid friendly, Hiking, Nature trips, Road biking, Walking, Running, Forest, Partially paved, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/kettle-valley-rail-trail--2?ref=result-card
587,UBC Malcolm Knapp Research Forest Red Trail,UBC Malcolm Knapp Research Forest,easy,4.4,1.8 km,46 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Bird watching, Forest, Views, Over grown, No dogs",https://www.alltrails.com/trail/canada/british-columbia/ubc-malcolm-knapp-research-forest-red-trail?ref=result-card
588,"168 Street Access, Serpentine and Hawthorn Trail ",Tynehead Regional Park,easy,4,3.1 km,40 m,Loop,", Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Running, Forest, River, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/168-street-access-serpentine-and-hawthorn-trail?ref=result-card
589,Lyns Lane Loop,"Maple Ridge, British Columbia",easy,3.9,3.7 km,126 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/lyns-lane-loop?ref=result-card
590,Wonderland Lake Loop,"Squamish, British Columbia",easy,4.1,1.4 km,31 m,Loop,", Hiking, Nature trips, Snowshoeing, Walking, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/wonderland-lake-loop?ref=result-card
591,South Scotch Creek Loop,"Columbia-Shuswap F, British Columbia",easy,4.1,5.5 km,254 m,Loop,", Hiking, Walking, Views",https://www.alltrails.com/trail/canada/british-columbia/south-scotch-creek-loop?ref=result-card
592,Lower Apex Trail Access,Knox Mountain Park,easy,4.2,2.3 km,82 m,Loop,", Hiking, Mountain biking, Nature trips, Walking, Bird watching, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/lower-apex-trail-access?ref=result-card
593,Bear Beach,Juan de Fuca Provincial Park,easy,4.3,2.6 km,106 m,Out &amp; back,", Kid friendly, Hiking, Beach, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/bear-beach?ref=result-card
594,Cayoosh Creek Dam,"Lillooet, British Columbia",easy,4.5,4.0 km,95 m,Out &amp; back,", Camping, Hiking, Mountain biking, Nature trips, Walking, River, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/cayoosh-creek-dam--2?ref=result-card
595,Glenmore Ridge,"Kelowna, British Columbia",easy,3.8,5.5 km,209 m,Loop,", Camping, Hiking, Walking, Bird watching, Wildflowers, Wildlife, City walk",https://www.alltrails.com/trail/canada/british-columbia/glenmore-ridge--2?ref=result-card
596,Tony's Arbutus Trail,Osborne Bay Park,easy,4.3,7.7 km,276 m,Out &amp; back,", Hiking, Nature trips, Walking, Bird watching, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/tonys-arbutus-trail?ref=result-card
597,Fort Rupert Trail,"Port Hardy, British Columbia",easy,4.5,3.9 km,132 m,Point to point,", Hiking, Walking, Running, Forest, Lake, River",https://www.alltrails.com/trail/canada/british-columbia/fort-rupert-trail?ref=result-card
598,White Lake Loop,White Lake Grasslands Protected Area,easy,3.7,12.9 km,464 m,Loop,", Dogs on leash, Kid friendly, Hiking, Nature trips, Bird watching, Lake, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/white-lake-loop?ref=result-card
599,Steveston Walking Tour,"Richmond, British Columbia",easy,3.8,6.0 km,24 m,Out &amp; back,", Wheelchair friendly, Kid friendly, Stroller friendly, Walking, Paved, River, Views, City walk, Historic site",https://www.alltrails.com/trail/canada/british-columbia/steveston-walking-tour?ref=result-card
600,Lost Lake via Serenity,Linley Valley Cottle Lake Park,easy,4.3,4.0 km,125 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Nature trips, Bird watching, Running, Forest, Lake, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/lost-lake-via-serenity?ref=result-card
601,Roberts Bank Coastal Trail,"Tsawwassen, British Columbia",easy,4.1,3.7 km,14 m,Point to point,", Dogs on leash, Hiking, Walking, Bird watching, Running, Rails trails, Views",https://www.alltrails.com/trail/canada/british-columbia/roberts-bank-coastal-trail?ref=result-card
602,Courtenay Riverway Heritage Walk,Courtenay Marina Park,easy,3.9,7.9 km,62 m,Loop,", Hiking, Walking, Running, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/courtenay-riverway-heritage-walk?ref=result-card
603,Millstream Trail,Millstream Trail Park,easy,4.1,3.9 km,93 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/millstream-trail?ref=result-card
604,Cattle Point Loop ,Uplands Park ,easy,3.4,3.4 km,26 m,Loop,", Kid friendly, Hiking, Nature trips, Running, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/cattle-point-loop?ref=result-card
605,French Beach Trail,French Beach Provincial Park,easy,4.3,0.3 km,6 m,Out &amp; back,", Dogs on leash, Wheelchair friendly, Kid friendly, Stroller friendly, Walking, Beach, Paved, Views",https://www.alltrails.com/trail/canada/british-columbia/french-beach-trail?ref=result-card
606,Buckley Park to Conder Park Loop,"Langley, British Columbia",easy,4,5.3 km,55 m,Loop,", Hiking, Running, Partially paved",https://www.alltrails.com/trail/canada/british-columbia/buckley-park-to-conder-park-loop?ref=result-card
607,Three Blind Mice Mountain Biking Loop,Campbell Mountain Mountain Biking Trail Park,easy,3.8,5.6 km,305 m,Loop,", Mountain biking, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/three-blind-mice-mountain-biking-loop?ref=result-card
608,Bladderwort Lake and Bluff,"Texada Island, British Columbia",easy,4.5,7.9 km,366 m,Out &amp; back,", Kid friendly, Backpacking, Camping, Hiking, Mountain biking, Nature trips, Road biking, Walking, Bike touring, Bird watching, Running, Dog friendly, Forest, Views, Wildflowers, Wildlife, Blowdown, Bugs, Muddy, Over grown, Rocky, Scramble",https://www.alltrails.com/trail/canada/british-columbia/bladderwort-lake-amp-bluff?ref=result-card
609,International Hike and Bike Trail,Inkaneep Provincial Park,easy,4.3,20.1 km,260 m,Point to point,", Kid friendly, Hiking, Mountain biking, Nature trips, Road biking, Running, Forest, River, Views, Snow",https://www.alltrails.com/trail/canada/british-columbia/international-hike-and-bike-trail?ref=result-card
610,Bear Creek Park Loop,Bear Creek Park,easy,4.2,2.1 km,19 m,Loop,", Dogs on leash, Wheelchair friendly, Kid friendly, Stroller friendly, Nature trips, Walking, Running, Partially paved, River, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/bear-creek-park-loop?ref=result-card
611,Secret Cliff Walk,"Nanaimo, British Columbia",easy,3.8,1.0 km,30 m,Out &amp; back,", Camping, Hiking, Nature trips, Bird watching, Views",https://www.alltrails.com/trail/canada/british-columbia/secret-cliff-walk?ref=result-card
612,White Rock Waterfront,White Rock Park,easy,3.9,2.1 km,8 m,Point to point,", Kid friendly, Walking, Bird watching, Running, Beach, Views, Wildlife, City walk",https://www.alltrails.com/trail/canada/british-columbia/white-rock-waterfront?ref=result-card
613,Island View Beach Trail,Island View Beach Regional Park,easy,3.9,2.3 km,8 m,Loop,", Hiking, Walking, Beach, Views",https://www.alltrails.com/trail/canada/british-columbia/island-view-beach-trail?ref=result-card
614,"Gastown, Coal Harbour, English Bay and Yaletown Loop","Vancouver, British Columbia",easy,4.1,10.6 km,76 m,Loop,", Wheelchair friendly, Stroller friendly, Road biking, Walking, Bird watching, Running, Beach, Paved, River, Views, Wildlife, City walk, Historic site, Pub walk",https://www.alltrails.com/trail/canada/british-columbia/gas-town-coal-harbour-english-bay-and-yale-town-loop?ref=result-card
615,Little Mountain Park Trail System,"Salmon Arm, British Columbia",easy,4.4,1.8 km,50 m,Loop,", Hiking, Walking, Running, Views",https://www.alltrails.com/trail/canada/british-columbia/little-mountain-park-trail-system?ref=result-card
616,Colebrook Park Loop,Colebrook Park,easy,4,1.6 km,6 m,Loop,", Kid friendly, Hiking, Walking, Running, Forest, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/colebrook-park?ref=result-card
617,Blinkhorn Lake,Blink Nature Park,easy,3.6,1.3 km,12 m,Loop,", Kid friendly, Hiking, Walking, Running, Dog friendly, Forest, Lake, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/blinkhorn-lake?ref=result-card
618,Hillkeep Regional Park Loop ,Hillkeep Regional Park,easy,3,1.9 km,56 m,Loop,", Hiking, Nature trips, Bird watching, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/hillkeep-regional-park-loop?ref=result-card
619,Horse Trail Loops,"Maple Ridge, British Columbia",easy,3.8,3.7 km,153 m,Loop,", Kid friendly, Hiking, Horseback riding, Mountain biking, Nature trips, Walking, Forest, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/horse-trail-loops?ref=result-card
620,Harewood Plains,"Nanaimo C, British Columbia",easy,3.9,3.4 km,58 m,Loop,", Kid friendly, Hiking, Nature trips, Running",https://www.alltrails.com/trail/canada/british-columbia/harewood-plains?ref=result-card
621,Stocking Lake Loop,Heart/Stocking Lakes Regional Park ,easy,3.6,9.7 km,358 m,Loop,", Kid friendly, Hiking, Nature trips, Running, Dog friendly, Forest, Lake, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/stocking-lake-loop?ref=result-card
622,Mosquito Creek Short Loop,Mosquito Creek Park,easy,3.7,3.2 km,59 m,Loop,", Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Forest, River, Views",https://www.alltrails.com/trail/canada/british-columbia/mosquito-creek-short-loop?ref=result-card
623,Lower Walkway Loop,"Colwood, British Columbia",easy,3.8,2.7 km,37 m,Loop,", Kid friendly, Walking, Running",https://www.alltrails.com/trail/canada/british-columbia/lower-walkway-loop?ref=result-card
624,Pitxel Loop,Chilliwack Community Forest,easy,4.1,1.3 km,31 m,Loop,", Hiking, Mountain biking, Nature trips, Walking, Forest",https://www.alltrails.com/trail/canada/british-columbia/pitxel-loop?ref=result-card
625,Black Mountain,"Texada Island, British Columbia",easy,4.2,3.7 km,211 m,Loop,", Kid friendly, Backpacking, Hiking, Nature trips, Bird watching, Running, Dog friendly, Forest, Views, Wildflowers, Wildlife, Blowdown, Bugs, Over grown, Rocky, Scramble",https://www.alltrails.com/trail/canada/british-columbia/black-mountain--3?ref=result-card
626,Happy Hill,"Langford, British Columbia",easy,4.5,2.3 km,97 m,Loop,", Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Forest, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/happy-hill?ref=result-card
